2024-05-28 16:10:21	    298.02
2024-05-28 16:10:23	    297.98
2024-05-28 16:10:25	    297.95
2024-05-28 16:10:27	    297.93
2024-05-28 16:10:29	    297.91
2024-05-28 16:10:31	    297.88
2024-05-28 16:10:33	    297.85
2024-05-28 16:10:35	    297.80
2024-05-28 16:10:37	    297.74
2024-05-28 16:10:39	    297.68
2024-05-28 16:10:41	    297.60
2024-05-28 16:10:43	    297.53
2024-05-28 16:10:45	    297.45
2024-05-28 16:10:47	    297.37
2024-05-28 16:10:49	    297.28
2024-05-28 16:10:51	    297.20
2024-05-28 16:10:53	    297.12
2024-05-28 16:10:55	    297.03
2024-05-28 16:10:57	    296.95
2024-05-28 16:10:59	    296.86
2024-05-28 16:11:01	    296.79
2024-05-28 16:11:03	    296.69
2024-05-28 16:11:06	    296.61
2024-05-28 16:11:08	    296.52
2024-05-28 16:11:10	    296.44
2024-05-28 16:11:12	    296.35
2024-05-28 16:11:14	    296.25
2024-05-28 16:11:16	    296.14
2024-05-28 16:11:18	    296.02
2024-05-28 16:11:20	    295.89
2024-05-28 16:11:22	    295.76
2024-05-28 16:11:24	    295.62
2024-05-28 16:11:26	    295.45
2024-05-28 16:11:28	    295.30
2024-05-28 16:11:30	    295.13
2024-05-28 16:11:32	    294.98
2024-05-28 16:11:34	    294.79
2024-05-28 16:11:36	    294.63
2024-05-28 16:11:38	    294.45
2024-05-28 16:11:40	    294.30
2024-05-28 16:11:42	    294.12
2024-05-28 16:11:44	    293.96
2024-05-28 16:11:46	    293.79
2024-05-28 16:11:48	    293.64
2024-05-28 16:11:50	    293.48
2024-05-28 16:11:52	    293.30
2024-05-28 16:11:54	    293.14
2024-05-28 16:11:56	    292.96
2024-05-28 16:11:58	    292.80
2024-05-28 16:12:00	    292.62
2024-05-28 16:12:02	    292.46
2024-05-28 16:12:04	    292.29
2024-05-28 16:12:06	    292.14
2024-05-28 16:12:08	    291.97
2024-05-28 16:12:10	    291.81
2024-05-28 16:12:13	    291.66
2024-05-28 16:12:15	    291.51
2024-05-28 16:12:17	    291.34
2024-05-28 16:12:19	    291.20
2024-05-28 16:12:21	    291.04
2024-05-28 16:12:23	    290.88
2024-05-28 16:12:25	    290.72
2024-05-28 16:12:27	    290.55
2024-05-28 16:12:29	    290.41
2024-05-28 16:12:31	    290.24
2024-05-28 16:12:33	    290.10
2024-05-28 16:12:35	    289.95
2024-05-28 16:12:37	    289.82
2024-05-28 16:12:39	    289.67
2024-05-28 16:12:41	    289.53
2024-05-28 16:12:43	    289.36
2024-05-28 16:12:45	    289.22
2024-05-28 16:12:47	    289.06
2024-05-28 16:12:49	    288.91
2024-05-28 16:12:51	    288.77
2024-05-28 16:12:53	    288.63
2024-05-28 16:12:55	    288.51
2024-05-28 16:12:57	    288.35
2024-05-28 16:12:59	    288.21
2024-05-28 16:13:01	    288.06
2024-05-28 16:13:03	    287.92
2024-05-28 16:13:05	    287.77
2024-05-28 16:13:07	    287.65
2024-05-28 16:13:09	    287.53
2024-05-28 16:13:11	    287.41
2024-05-28 16:13:13	    287.28
2024-05-28 16:13:15	    287.16
2024-05-28 16:13:17	    287.04
2024-05-28 16:13:20	    286.93
2024-05-28 16:13:22	    286.84
2024-05-28 16:13:24	    286.72
2024-05-28 16:13:26	    286.60
2024-05-28 16:13:28	    286.48
2024-05-28 16:13:30	    286.36
2024-05-28 16:13:32	    286.22
2024-05-28 16:13:34	    286.10
2024-05-28 16:13:36	    285.99
2024-05-28 16:13:38	    285.88
2024-05-28 16:13:40	    285.73
2024-05-28 16:13:42	    285.59
2024-05-28 16:13:44	    285.47
2024-05-28 16:13:46	    285.38
2024-05-28 16:13:48	    285.28
2024-05-28 16:13:50	    285.19
2024-05-28 16:13:52	    285.11
2024-05-28 16:13:54	    285.00
2024-05-28 16:13:56	    284.92
2024-05-28 16:13:58	    284.80
2024-05-28 16:14:00	    284.71
2024-05-28 16:14:02	    284.61
2024-05-28 16:14:04	    284.49
2024-05-28 16:14:06	    284.34
2024-05-28 16:14:08	    284.24
2024-05-28 16:14:10	    284.15
2024-05-28 16:14:12	    284.07
2024-05-28 16:14:14	    283.96
2024-05-28 16:14:16	    283.85
2024-05-28 16:14:18	    283.74
2024-05-28 16:14:20	    283.65
2024-05-28 16:14:22	    283.57
2024-05-28 16:14:25	    283.47
2024-05-28 16:14:27	    283.39
2024-05-28 16:14:29	    283.30
2024-05-28 16:14:31	    283.20
2024-05-28 16:14:33	    283.09
2024-05-28 16:14:35	    282.98
2024-05-28 16:14:37	    282.88
2024-05-28 16:14:39	    282.78
2024-05-28 16:14:41	    282.67
2024-05-28 16:14:43	    282.59
2024-05-28 16:14:45	    282.49
2024-05-28 16:14:47	    282.42
2024-05-28 16:14:49	    282.34
2024-05-28 16:14:51	    282.25
2024-05-28 16:14:53	    282.17
2024-05-28 16:14:55	    282.05
2024-05-28 16:14:57	    281.95
2024-05-28 16:14:59	    281.86
2024-05-28 16:15:01	    281.77
2024-05-28 16:15:03	    281.72
2024-05-28 16:15:05	    281.67
2024-05-28 16:15:07	    281.57
2024-05-28 16:15:09	    281.48
2024-05-28 16:15:11	    281.38
2024-05-28 16:15:13	    281.29
2024-05-28 16:15:15	    281.18
2024-05-28 16:15:17	    281.09
2024-05-28 16:15:19	    281.00
2024-05-28 16:15:21	    280.91
